cccd,sobaodanh,d_phuongthuc,TO,LI,HO,SI,SU,DI,VA,N1_THI,N1_CC,CNCN,CNNN,TI,KTPL,NL1,NK1,NK2,NK3,NK4,NK5,NK6
TS_25744,TS_25744,PT1,7,6.25,0,0,0,0,5.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_25745,TS_25745,PT1,4.5,0,0,0,7.5,7.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25746,TS_25746,PT1,0,0,0,0,7.25,7.25,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25747,TS_25747,PT1,4.75,0,0,0,0,0,8,5.5,5.5,0,0,0,8,0,0,0,0,0,0,0
TS_25748,TS_25748,PT1,4.1,0,0,0,9.5,0,7.25,0,0,0,0,0,8.75,0,0,0,0,0,0,0
TS_25749,TS_25749,PT1,6,8.25,0,0,0,0,8,7,7,0,0,0,0,0,0,0,0,0,0,0
TS_25750,TS_25750,PT1,3.35,0,0,0,5.5,6,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25751,TS_25751,PT1,7.5,8,8.75,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25752,TS_25752,PT1,6,7.1,0,0,0,0,8,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0
TS_25753,TS_25753,PT1,4.85,6.75,5.1,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25754,TS_25754,PT1,5.25,0,0,0,0,8.5,8,0,0,0,0,0,9,0,0,0,0,0,0,0
TS_25755,TS_25755,PT1,3.75,0,4.75,5.75,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25756,TS_25756,PT1,5.5,0,0,0,0,8.25,8,4,4,0,0,0,0,0,0,0,0,0,0,0
TS_25757,TS_25757,PT1,6.25,0,0,0,9.25,9,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25758,TS_25758,PT1,5.5,0,0,0,9.75,9.5,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25759,TS_25759,PT1,6.25,0,0,0,8,10,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25760,TS_25760,PT1,7.75,7.5,0,0,0,0,6.5,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25761,TS_25761,PT1,3.35,0,0,0,8,9,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25762,TS_25762,PT1,5.5,0,0,0,0,0,8.5,6.5,6.5,0,0,0,9,0,0,0,0,0,0,0
TS_25763,TS_25763,PT1,4.35,6.85,0,0,8.25,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25764,TS_25764,PT1,3.1,0,0,0,0,8.5,7.25,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_25765,TS_25765,PT1,4.25,0,0,0,0,4.95,7.25,0,0,0,0,0,7.5,0,0,0,0,0,0,0
TS_25766,TS_25766,PT1,6.35,0,0,0,0,5.95,7.25,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_25767,TS_25767,PT1,5,0,4.35,0,0,0,7,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_25768,TS_25768,PT1,8,8.25,0,0,0,0,7.75,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0
TS_25769,TS_25769,PT1,8.4,7.75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25770,TS_25770,PT1,6.5,7.25,0,0,0,0,8.25,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0
TS_25771,TS_25771,PT1,5,0,0,0,8.25,9.5,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25772,TS_25772,PT1,5.75,0,0,0,0,9.25,8.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_25773,TS_25773,PT1,8.5,0,8.5,7.85,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25774,TS_25774,PT1,6.5,0,0,0,9,7.5,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25775,TS_25775,PT1,5.6,0,0,0,7,0,7.75,5.5,5.5,0,0,0,0,0,0,0,8,8,0,0
TS_25776,TS_25776,PT1,5.5,0,0,0,6.6,0,7.5,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_25777,TS_25777,PT1,5.75,0,7,5.5,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25778,TS_25778,PT1,2.75,0,0,0,6.75,5.75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25779,TS_25779,PT1,7.5,7.75,6.75,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25780,TS_25780,PT1,5.25,7,7.35,0,0,0,6.5,0,0,0,0,0,0,0,0,0,6.5,6.5,0,0
TS_25781,TS_25781,PT1,5,0,0,0,0,6.85,7.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_25782,TS_25782,PT1,5.85,0,0,0,0,0,7.25,4.25,4.25,0,0,0,8.5,0,0,0,0,0,0,0
TS_25783,TS_25783,PT1,5.1,5.5,0,0,0,0,9.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0
TS_25784,TS_25784,PT1,6.25,8.5,0,0,0,0,8.25,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_25785,TS_25785,PT1,5.5,0,0,0,6.25,9,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25786,TS_25786,PT1,5.85,0,0,0,8.25,8.75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25787,TS_25787,PT1,2.85,0,0,0,5.1,4.6,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25788,TS_25788,PT1,2.2,0,0,0,0,6.1,7.25,0,0,0,0,0,9,0,0,0,0,0,0,0
TS_25789,TS_25789,PT1,7,8,7.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25790,TS_25790,PT1,5.1,0,5.75,0,0,0,7,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_25791,TS_25791,PT1,7.25,8.25,0,0,0,0,8.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_25792,TS_25792,PT1,7,9.5,0,0,0,0,7,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_25793,TS_25793,PT1,5.75,0,0,0,7.75,0,8.25,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0
TS_25794,TS_25794,PT1,4.25,5.25,5.25,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25795,TS_25795,PT1,4.5,0,0,0,0,0,8,5,5,0,0,0,8.25,0,0,0,0,0,0,0
TS_25796,TS_25796,PT1,5.75,8,0,0,0,0,8,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_25797,TS_25797,PT1,7.2,0,0,0,0,0,8.5,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0
TS_25798,TS_25798,PT1,3.1,0,0,0,0,9,6.5,0,0,0,0,0,9.25,0,0,0,0,0,0,0
TS_25799,TS_25799,PT1,5.1,0,0,0,0,0,8.75,6,6,0,0,0,8.5,0,0,0,0,0,0,0
TS_25800,TS_25800,PT1,6.5,0,0,0,0,7.85,8,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_25801,TS_25801,PT1,4.25,7,0,0,0,0,7.75,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_25802,TS_25802,PT1,3.75,0,0,0,6.6,0,6.25,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_25803,TS_25803,PT1,5.5,8.25,0,0,0,0,8.5,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0
TS_25804,TS_25804,PT1,6.75,8.1,0,0,0,0,8,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_25805,TS_25805,PT1,3.5,0,0,0,0,6.25,7,0,0,0,0,0,7,0,0,0,0,0,0,0
TS_25806,TS_25806,PT1,4.25,0,0,0,7.25,9,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25807,TS_25807,PT1,8.2,0,0,0,0,0,7.25,6.2,6.2,0,0,0,0,0,0,0,0,0,0,0
TS_25808,TS_25808,PT1,6,5,0,0,8.75,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25809,TS_25809,PT1,4.75,7,0,0,0,0,7.75,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_25810,TS_25810,PT1,4.5,0,0,0,7,7.5,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25811,TS_25811,PT1,4.1,0,0,0,6.5,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0
TS_25812,TS_25812,PT1,7.1,0,7,7.75,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25813,TS_25813,PT1,5.5,0,0,0,8.5,0,7.25,8.25,8.25,0,0,0,0,0,0,0,0,0,0,0
TS_25814,TS_25814,PT1,6.5,0,0,0,0,8,8.75,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25815,TS_25815,PT1,4.1,0,0,0,6.75,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25816,TS_25816,PT1,8.5,10,0,0,0,0,7.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_25817,TS_25817,PT1,4,0,0,0,8.75,9,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25818,TS_25818,PT1,6,0,0,0,5.75,0,8.25,6.75,6.75,0,0,0,0,0,0,0,0,0,0,0
TS_25819,TS_25819,PT1,6.25,6.25,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_25820,TS_25820,PT1,6,9.25,0,0,0,0,6.75,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0
TS_25821,TS_25821,PT1,3.35,0,0,0,0,0,7.5,3.75,3.75,0,0,0,7.5,0,0,0,0,0,0,0
TS_25822,TS_25822,PT1,6,7,0,0,0,0,6.5,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0
TS_25823,TS_25823,PT1,5.25,0,0,0,8.5,0,8.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_25824,TS_25824,PT1,2.45,0,0,0,5.5,6.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25825,TS_25825,PT1,4,0,0,0,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25826,TS_25826,PT1,5.5,7.25,0,0,0,0,7.75,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25827,TS_25827,PT1,5,0,5.25,0,0,0,8.5,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_25828,TS_25828,PT1,4,0,0,0,0,5,6,0,0,0,0,0,7.75,0,0,0,0,0,0,0
TS_25829,TS_25829,PT1,5.25,7,4.5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25830,TS_25830,PT1,8.5,9.25,0,0,0,0,5.25,6.75,6.75,0,0,0,0,0,0,0,0,0,0,0
TS_25831,TS_25831,PT1,4.75,0,0,0,7.75,5.75,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25832,TS_25832,PT1,3.25,0,0,0,8,8.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25833,TS_25833,PT1,6,0,0,0,0,0,8,4,4,0,0,0,7.1,0,0,0,0,0,0,0
TS_25834,TS_25834,PT1,5.1,0,0,0,0,9.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25835,TS_25835,PT1,6.35,7.5,6.25,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25836,TS_25836,PT1,6.85,0,0,0,0,0,7.75,6.75,6.75,0,0,0,10,0,0,0,0,0,0,0
TS_25837,TS_25837,PT1,5.25,0,0,0,0,8,7.75,0,0,0,0,0,9.25,0,0,0,0,0,0,0
TS_25838,TS_25838,PT1,4.6,0,0,0,9.75,8.25,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25839,TS_25839,PT1,7.75,9.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25840,TS_25840,PT1,7.25,9,7.25,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25841,TS_25841,PT1,6,6.85,0,0,8.75,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25842,TS_25842,PT1,6.75,0,0,0,8.75,9.5,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25843,TS_25843,PT1,3.6,0,0,0,6.5,6,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25844,TS_25844,PT1,5.25,7.75,0,0,0,0,7.25,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0
TS_25845,TS_25845,PT1,6.5,0,0,0,0,0,7.5,4.5,4.5,0,0,0,7,0,0,0,0,0,0,0
TS_25846,TS_25846,PT1,7.5,7.75,7.5,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25847,TS_25847,PT1,5,0,0,0,0,8.75,7.25,0,0,0,0,0,9.5,0,0,0,0,0,0,0
TS_25848,TS_25848,PT1,5.5,7.75,0,0,0,0,7.5,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25849,TS_25849,PT1,7.2,0,0,0,6.75,7.75,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25850,TS_25850,PT1,4,0,0,0,7,0,7.75,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_25851,TS_25851,PT1,4.85,0,0,0,0,8.5,7,8,8,0,0,0,0,0,0,0,0,0,0,0
TS_25852,TS_25852,PT1,6.5,4.85,0,0,0,0,6.75,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_25853,TS_25853,PT1,5.75,6.85,0,0,0,6.35,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25854,TS_25854,PT1,6.6,8.25,0,0,0,0,8.25,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_25855,TS_25855,PT1,5,7.25,7.75,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25856,TS_25856,PT1,5.25,0,0,0,8.5,0,7.5,0,0,0,0,0,8.75,0,0,0,0,0,0,0
TS_25857,TS_25857,PT1,5.75,0,0,0,8.5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25858,TS_25858,PT1,4.25,0,0,0,8.5,0,7.25,6.75,6.75,0,0,0,0,0,0,0,0,0,0,0
TS_25859,TS_25859,PT1,6.75,0,0,0,0,9,8.25,8.75,8.75,0,0,0,0,0,0,0,0,0,0,0
TS_25860,TS_25860,PT1,6.5,0,0,0,0,0,7.75,7.5,7.5,0,0,0,8,0,0,0,0,0,0,0
TS_25861,TS_25861,PT1,3.5,0,0,0,9.5,0,8,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_25862,TS_25862,PT1,6.75,8,0,0,0,0,7.25,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_25863,TS_25863,PT1,2.35,0,0,0,8.25,7.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25864,TS_25864,PT1,5,5.35,0,0,0,0,7.25,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_25865,TS_25865,PT1,5.1,7,0,0,0,0,7,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0
TS_25866,TS_25866,PT1,6.5,0,8.75,7.5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25867,TS_25867,PT1,7.25,9,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0
TS_25868,TS_25868,PT1,3.5,0,0,0,4.35,3.85,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25869,TS_25869,PT1,5,0,0,0,6,0,5.75,0,0,0,0,0,8,0,0,0,0,0,0,0
TS_25870,TS_25870,PT1,5.75,5.75,4.75,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25871,TS_25871,PT1,2.85,4.75,0,0,0,0,6.25,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0
TS_25872,TS_25872,PT1,6.75,7.5,7,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25873,TS_25873,PT1,5.25,0,0,0,7,0,7.5,4,4,0,0,0,0,0,0,0,0,0,0,0
TS_25874,TS_25874,PT1,4.85,5.25,3.6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25875,TS_25875,PT1,6.6,0,7.75,0,0,0,8,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_25876,TS_25876,PT1,4.25,0,0,0,8.75,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25877,TS_25877,PT1,3.5,0,0,0,5.6,6.75,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25878,TS_25878,PT1,7.5,0,0,0,8.75,0,7,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_25879,TS_25879,PT1,6.1,7,7.25,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25880,TS_25880,PT1,7,9.25,0,0,0,0,7,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25881,TS_25881,PT1,8,9,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25882,TS_25882,PT1,4.75,0,0,0,7,8.5,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25883,TS_25883,PT1,7.25,7,0,0,0,0,5.5,8.25,8.25,0,0,0,0,0,0,0,0,0,0,0
TS_25884,TS_25884,PT1,4.75,9.25,4,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25885,TS_25885,PT1,5.25,0,6.75,0,0,0,5.75,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_25886,TS_25886,PT1,5.75,7.25,4.85,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25887,TS_25887,PT1,7.5,0,0,0,0,8.75,8.75,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_25888,TS_25888,PT1,5.35,0,0,0,0,8,8.25,7.75,7.75,0,0,0,0,0,0,0,0,0,0,0
TS_25889,TS_25889,PT1,3.75,0,0,0,7.25,0,8.5,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0
TS_25890,TS_25890,PT1,6.25,0,0,0,8.1,8.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25891,TS_25891,PT1,5,5.5,8,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25892,TS_25892,PT1,5.85,0,0,0,0,0,6.5,6,6,0,0,0,9.25,0,0,0,0,0,0,0
TS_25893,TS_25893,PT1,5.7,9.25,8.25,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25894,TS_25894,PT1,4.25,0,0,0,9.25,10,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25895,TS_25895,PT1,4.75,0,0,0,0,0,7.25,3.25,3.25,0,0,0,5.5,0,0,0,0,0,0,0
TS_25896,TS_25896,PT1,1.95,0,0,0,8.5,8,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25897,TS_25897,PT1,2.75,0,0,0,6.85,7.1,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25898,TS_25898,PT1,3.85,0,0,0,6.25,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25899,TS_25899,PT1,4.25,0,0,0,5.75,6,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25900,TS_25900,PT1,6.5,5.75,0,0,0,0,7.5,4,4,0,0,0,0,0,0,0,0,0,0,0
TS_25901,TS_25901,PT1,2.6,0,0,0,5,3.6,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25902,TS_25902,PT1,3.85,0,0,0,5.25,5.95,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25903,TS_25903,PT1,4.6,0,0,0,8.5,0,7.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_25904,TS_25904,PT1,6.5,0,0,0,6.25,0,8.5,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25905,TS_25905,PT1,6.6,0,0,0,7.5,0,8,0,0,0,0,0,8.5,0,0,0,0,0,0,0
TS_25906,TS_25906,PT1,5.25,0,6.25,3.95,0,0,8,0,0,0,0,0,0,0,9,7.5,0,0,0,0
TS_25907,TS_25907,PT1,9,8.25,8.25,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25908,TS_25908,PT1,4.85,0,0,0,7.25,7.75,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25909,TS_25909,PT1,4.85,0,5.1,0,0,0,6,6.75,6.75,0,0,0,0,0,0,0,0,0,0,0
TS_25910,TS_25910,PT1,3.35,0,0,0,0,7,7.25,0,0,0,0,0,9,0,0,0,0,0,0,0
TS_25911,TS_25911,PT1,4.25,0,0,0,8,0,8.25,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25912,TS_25912,PT1,5.35,6.25,0,0,0,0,7.5,0,0,0,0,0,8,0,0,0,0,0,0,0
TS_25913,TS_25913,PT1,3.6,0,0,0,4.85,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0
TS_25914,TS_25914,PT1,6.25,0,6.25,0,9.25,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25915,TS_25915,PT1,6,8.25,0,0,0,0,7.25,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25916,TS_25916,PT1,4.75,0,0,0,7.25,7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25917,TS_25917,PT1,4.1,0,0,0,0,8.5,8,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_25918,TS_25918,PT1,4.85,0,0,0,9.25,8,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25919,TS_25919,PT1,3.75,0,0,0,8.6,8.75,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25920,TS_25920,PT1,8.4,8,0,0,0,0,0,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0
TS_25921,TS_25921,PT1,4.25,0,0,0,0,0,7.75,2.75,2.75,0,0,0,8.25,0,0,0,0,0,0,0
TS_25922,TS_25922,PT1,4.6,0,0,0,0,8,5.25,0,0,0,0,0,7.25,0,0,0,0,0,0,0
TS_25923,TS_25923,PT1,7.25,0,0,0,0,10,8.5,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0
TS_25924,TS_25924,PT1,4.1,5.85,3.95,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25925,TS_25925,PT1,5.75,6.1,0,0,0,0,7.75,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_25926,TS_25926,PT1,4.75,6.75,0,0,0,0,6.5,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_25927,TS_25927,PT1,7,0,7.25,5.25,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25928,TS_25928,PT1,7.5,0,8.25,0,0,0,8.25,7.75,7.75,0,0,0,0,0,0,0,0,0,0,0
TS_25929,TS_25929,PT1,5.1,8,0,0,0,0,8,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25930,TS_25930,PT1,5.5,6.5,0,0,0,0,7.75,8,8,0,0,0,0,0,0,0,0,0,0,0
TS_25931,TS_25931,PT1,4.5,0,0,0,9,9.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25932,TS_25932,PT1,5.85,8.75,0,0,0,0,7.75,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_25933,TS_25933,PT1,5.5,0,0,0,0,9.25,8,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_25934,TS_25934,PT1,3.75,0,0,0,8.25,8,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25935,TS_25935,PT1,7,8.5,0,0,0,0,8,8.75,8.75,0,0,0,0,0,0,0,0,0,0,0
TS_25936,TS_25936,PT1,2.85,0,0,0,0,4,7.5,0,0,0,0,0,7.5,0,0,0,0,0,0,0
TS_25937,TS_25937,PT1,6.25,7.75,0,0,0,0,8,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_25938,TS_25938,PT1,3.5,0,0,0,8.5,8.25,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25939,TS_25939,PT1,5.75,0,5.25,0,0,0,8,6.75,6.75,0,0,0,0,0,0,0,0,0,0,0
TS_25940,TS_25940,PT1,6.25,7.25,6.25,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25941,TS_25941,PT1,4.1,0,0,0,6.75,8.25,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25942,TS_25942,PT1,4.1,6,0,0,0,6.6,8,0,0,0,0,0,0,0,8.5,7,0,0,0,0
TS_25943,TS_25943,PT1,6.25,8.5,0,0,0,0,8.25,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_25944,TS_25944,PT1,4.85,0,0,0,8,0,8,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_25945,TS_25945,PT1,4.6,8.5,0,0,0,0,7.5,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_25946,TS_25946,PT1,4.6,0,0,0,4.85,5.85,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25947,TS_25947,PT1,3.25,0,0,0,6,0,7,0,0,0,0,0,7.5,0,0,0,0,0,0,0
TS_25948,TS_25948,PT1,5.5,0,0,0,0,0,7.75,6.25,6.25,0,0,0,7.75,0,0,0,0,0,0,0
TS_25949,TS_25949,PT1,3.75,0,0,0,9,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25950,TS_25950,PT1,5.25,0,0,0,0,0,9.25,6.25,6.25,0,0,0,10,0,0,0,0,0,0,0
TS_25951,TS_25951,PT1,7,0,7.25,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25952,TS_25952,PT1,6.25,9.5,0,0,0,0,6.25,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_25953,TS_25953,PT1,5.5,0,0,0,6.75,8.25,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25954,TS_25954,PT1,3.85,4.6,0,0,0,0,8,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0
TS_25955,TS_25955,PT1,4.1,0,0,0,0,0,8.25,3.25,3.25,0,0,0,8.75,0,0,0,0,0,0,0
TS_25956,TS_25956,PT1,5.75,0,0,0,0,0,8.75,7,7,0,0,0,8.75,0,0,0,0,0,0,0
TS_25957,TS_25957,PT1,5.75,0,0,0,8.75,0,8.5,0,0,0,0,0,9.5,0,0,0,0,0,0,0
TS_25958,TS_25958,PT1,4.6,0,0,0,6,8.75,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25959,TS_25959,PT1,6.25,8.25,6.25,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25960,TS_25960,PT1,5.85,0,0,0,8.6,0,7.5,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25961,TS_25961,PT1,2.6,0,0,0,7,6.75,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_25962,TS_25962,PT1,5.5,0,0,0,7.75,0,9,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_25963,TS_25963,PT1,7,0,0,0,0,0,7,5.75,5.75,0,0,7.75,0,0,0,0,0,0,0,0
